kingdom,class,phylum,order,family,genus,species
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,Mareca strepera
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle alcyon
Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,Megaceryle torquata
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Megarynchus,Megarynchus pitangua
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,Megascops guatemalae
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,Megascops kennicottii
Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,Megascops trichopsis
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes chrysogenys
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes formicivorus
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes sp.
Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes uropygialis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,Melanitta americana
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,Melanitta deglandi
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,Melanitta perspicillata
Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,Melanitta sp.
Animalia,Chordata,Aves,Passeriformes,Mimidae,Melanotis,Melanotis caerulescens
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza lincolnii
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,Melozone aberti
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,Melozone crissalis
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,Melozone fusca
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,Melozone kieneri
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergellus,Mergellus/lophodytes/mergus sp.
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus merganser/serrator
Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus serrator
Animalia,Chordata,Aves,Falconiformes,Falconidae,Micrastur,Micrastur semitorquatus
Animalia,Chordata,Aves,Strigiformes,Strigidae,Micrathene,Micrathene whitneyi
Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Mitrephanes,Mitrephanes phaeocercus
Animalia,Chordata,Aves,Passeriformes,Parulidae,Mniotilta,Mniotilta varia
Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,Molothrus aeneus
Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,Molothrus aeneus/ater
Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,Molothrus ater
Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Mexigonus,Momotus mexicanus
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Morococcyx,Morococcyx erythropygus
Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba
Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,Myadestes occidentalis
Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus cinerascens
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus nuttingi
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus sp.
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tuberculifer
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tyrannulus
Animalia,Chordata,Aves,Passeriformes,Parulidae,Myioborus,Myioborus pictus
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes luteiventris
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiopagis,Myiopagis viridicata
Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Myiopsitta,Myiopsitta monachus
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes similis
Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Nannopterum,Nannopterum auritum
Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Nannopterum,Nannopterum brasilianum
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius americanus
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius hudsonicus
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius hudsonicus/phaeopus
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,Nyctanassa violacea
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,Nyctanassa violacea/nycticorax nycticorax
Animalia,Chordata,Aves,Nyctibiiformes,Nyctibiidae,Nyctibius,Nyctibius jamaicensis
Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,Nycticorax nycticorax
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus,Nyctidromus albicollis
Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanites,Oceanites oceanicus
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion anaethetus
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus
Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion fuscatus/anaethetus
Animalia,Chordata,Aves,Passeriformes,Mimidae,Oreoscoptes,Oreoscoptes montanus
Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,Ortalis poliocephala
Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,Ortalis sp.
Plantae,Anthophyta,Dicotyledoneae,Myrtales,Onagraceae,Chylismia,Ortalis wagleri
Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura jamaicensis
Animalia,Chordata,Aves,Passeriformes,Tityridae,Pachyramphus,Pachyramphus aglaiae
Animalia,Chordata,Aves,Passeriformes,Cotingidae,Pachyramphus,Pachyramphus major
Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus
Animalia,Chordata,Aves,Apodiformes,Apodidae,Panyptila,Panyptila sanctihieronymi
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Parabuteo,Parabuteo unicinctus
Animalia,Chordata,Aves,Gruiformes,Rallidae,Pardirallus,Pardirallus maculatus
Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,Parkesia motacilla
Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,Parkesia motacilla/noveboracensis
Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,Parkesia noveboracensis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Passer domesticus
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina amoena
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina caerulea
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina ciris
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina cyanea
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina leclancherii
Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Passerina,Passerina sp.
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Passerina,Passerina versicolor
Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas fasciata
Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas flavirostris
Animalia,Chordata,Aves,Galliformes,Phasianidae,Pavo,Pavo cristatus
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus erythrorhynchos
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus sp.
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Petrochelidon pyrrhonota
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,Peucaea botterii
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,Peucaea carpalis
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,Peucaea cassinii
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,Peucaea ruficauda
Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon aethereus
Animalia,Chordata,Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon sp.
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,Phaethornis mexicanus
Animalia,Chordata,Aves,Passeriformes,Ptiliogonatidae,Phainopepla,Phainopepla nitens
Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Phalaenoptilus,Phalaenoptilus nuttallii
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus fulicarius
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus fulicarius/lobatus
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus lobatus
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus sp.
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus tricolor
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,Pheucticus chrysopeplus
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,Pheucticus ludovicianus
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Pheucticus,Pheucticus melanocephalus
Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius felix
Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria immutabilis
Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,Phoebastria nigripes
Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus ruber
Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Piaya,Piaya cayana mexicana
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,Pipilo chlorurus
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,Pipilo maculatus
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga bidentata
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga flava
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga ludoviciana
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga rubra
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,Piranga sp.
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,Platalea ajaja
Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,Plegadis chihi
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis dominica
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis fulva
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps auritus
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps auritus/nigricollis
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps grisegena
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps nigricollis
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,Podilymbus podiceps
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila caerulea
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila californica
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila melanura
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila nigriceps
Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,Polioptila sp.
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pooecetes,Pooecetes gramineus
Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio martinica
Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,Porzana carolina
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,Progne chalybea
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,Progne sinaloae
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,Progne sp.
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Progne,Progne subis
Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,Psaltriparus minimus
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pseudobulweria,Pseudobulweria rostrata
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cervicalis
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma cookii
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma externa
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma phaeopygia/sandwichensis
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma sp.
Animalia,Chordata,Aves,Passeriformes,Ptilogonatidae,Ptilogonys,Ptilogonys cinereus
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus auricularis
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus nativitatis
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus opisthomelas
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus sp.
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus subalaris
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pyrocephalus,Pyrocephalus rubinus
Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus
Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus limicola
Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus obsoletus
Animalia,Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus obsoletus/longirostris/crepitans
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Ramosomyia,Leucolia violiceps
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Deltarhynchus,Ramphotrigon flammulatum
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra americana
Animalia,Chordata,Aves,Passeriformes,Rhodinocichlidae,Rhodinocichla,Rhodinocichla rosea
Animalia,Chordata,Aves,Passeriformes,Calcariidae,Rhynchophanes,Rhynchophanes mccownii
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,Rissa tridactyla
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus sociabilis
Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger
Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator grandis
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Saucerottia,Saucerottia beryllina
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis nigricans
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis phoebe
Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis saya
Animalia,Chordata,Aves,Passeriformes,Parulidae,Seiurus,Seiurus aurocapilla
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus calliope
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus heloisa
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus platycercus
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus rufus
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus rufus/sasin
Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,Selasphorus sasin
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga aestiva
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga aestiva/petechia
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga americana
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga citrina
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga dominica
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga graciae
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga nigrescens
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga occidentalis
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga palmarum
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga pensylvanica
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga petechia
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga pitiayumi
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga ruticilla
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga tigrina
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga townsendi
Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,Sialia currucoides
Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,Sialia mexicana
Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,Sialia sialis
Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta carolinensis
Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula clypeata
Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula cyanoptera
Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula discors
Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula discors/cyanoptera
Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus nuchalis
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus lawrencei
Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Cottus,Spinus notatus
Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Spinus pinus
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus psaltria
Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus tristis
Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Spiza,Spiza americana
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Spizaetus,Spizaetus tyrannus
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella atrogularis
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella breweri
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella pallida
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella passerina
Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella sp.
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,Sporophila minuta
Animalia,Chordata,Aves,Passeriformes,Thraupidae,Sporophila,Sporophila sp.
Animalia,Chordata,Aves,Passeriformes,Emberizidae,Sporophila,Sporophila torqueola
Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,Stelgidopteryx serripennis
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius longicaudus
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius maccormicki
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius parasiticus
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius parasiticus/pomarinus
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius pomarinus
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius sp.
Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius sp.
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna forsteri
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna forsteri/hirundo
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna hirundo
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna paradisaea
Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,Laridae
Animalia,Chordata,Aves,Charadriiformes,Laridae,Sternula,Sternula antillarum
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia roseogrisea
Animalia,Chordata,Aves,Apodiformes,Apodidae,Streptoprocne,Streptoprocne rutila
Animalia,Chordata,Aves,Apodiformes,Apodidae,Streptoprocne,Streptoprocne semicollaris
Animalia,Chordata,Aves,Apodiformes,Apodidae,Streptoprocne,Streptoprocne zonaris
Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,Strix virgata
Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella lilianae
Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella magna/lilianae
Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella neglecta
Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,Sturnella neglecta/lilianae
Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,Sturnus vulgaris
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula brewsteri
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula dactylatra
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula dactylatra/granti
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula granti
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula leucogaster/brewsteri
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula nebouxii
Animalia,Chordata,Aves,Suliformes,Sulidae,Sula,Sula sp.
Animalia,Chordata,Aves,Suliformes,Sulidae,Morus,Sula sula
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,Synthliboramphus craveri
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,Synthliboramphus scrippsi/craveri
Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,Synthliboramphus scrippsi/hypoleucus/craveri
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,Tachybaptus dominicus
